,regen5,norway,cat_bield,great_wood,regen5,regen3,regen7,regen1,regen2,regen4,regen4,regen2,regen6,regen7,norway,great_wood,regen6,regen3,cat_bield,regen1
,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,relative humidity,relative humidity,relative humidity,temperature,relative humidity,temperature,temperature,temperature,temperature,temperature,relative humidity,relative humidity,relative humidity,temperature
2023-07-23 07:00:00,13.542,102.739,14.066,99.613,99.77,13.555,101.87,97.124,101.559,13.594,103.082,14.069,13.55,13.537,13.572,14.119,103.577,101.74,100.405,13.607
2023-07-23 07:30:00,13.542,101.74,14.567,99.097,99.269,13.555,101.383,95.643,101.087,13.594,103.565,14.069,13.55,13.537,13.572,14.119,104.079,101.74,98.024,13.607
2023-07-23 08:00:00,13.542,101.74,14.567,98.062,98.766,14.055,101.87,94.648,100.614,13.594,103.565,14.069,13.55,13.537,13.572,14.119,104.079,101.238,97.06,14.108
2023-07-23 08:30:00,14.042,101.238,15.068,98.062,99.269,14.055,101.383,96.139,101.087,13.594,103.565,14.069,13.55,14.039,13.572,14.119,103.577,101.74,97.06,14.108
2023-07-23 09:00:00,14.042,100.735,15.068,96.496,97.247,14.055,100.405,93.647,99.663,13.594,103.082,14.57,13.55,14.039,13.572,14.119,104.079,101.74,95.601,14.108
2023-07-23 09:30:00,14.042,101.238,15.068,95.971,96.737,14.055,99.42,94.148,97.739,13.594,101.131,14.57,13.55,14.039,13.572,14.62,103.074,99.219,95.601,14.108
2023-07-23 10:00:00,14.042,100.231,14.567,96.496,98.766,14.055,100.895,94.648,98.223,13.594,103.565,14.57,13.55,13.537,13.572,14.119,102.569,101.74,96.575,14.108
2023-07-23 10:30:00,14.042,100.735,15.068,97.541,98.766,14.055,100.405,95.643,99.663,13.594,102.597,14.069,13.55,14.039,13.572,14.119,103.074,103.237,97.543,14.108
2023-07-23 11:00:00,14.042,101.74,15.068,98.58,98.262,14.055,100.405,95.643,98.704,13.594,103.565,14.57,13.55,14.039,13.572,14.119,103.577,100.231,97.06,14.108
2023-07-23 11:30:00,14.543,101.74,15.068,98.062,97.247,14.055,100.405,96.139,98.223,13.594,103.565,14.57,14.051,14.039,13.572,14.119,103.074,100.735,97.06,14.108
2023-07-23 12:00:00,14.543,100.231,15.569,97.541,96.737,14.055,99.913,94.148,97.254,14.095,102.597,15.071,14.051,14.039,14.073,14.62,102.569,98.71,95.601,14.609
2023-07-23 12:30:00,14.042,101.238,15.068,97.02,96.225,14.055,100.895,93.647,96.279,14.095,103.565,14.57,14.051,14.039,14.073,14.62,102.569,100.231,96.089,14.108
2023-07-23 13:00:00,14.543,101.238,15.569,96.496,95.196,14.556,99.913,92.132,96.767,13.594,103.082,14.57,14.051,14.54,13.572,14.62,103.074,99.219,97.06,14.609
2023-07-23 13:30:00,14.543,100.231,15.068,97.02,98.262,14.055,100.405,94.148,95.297,14.095,103.082,15.071,14.051,14.039,14.073,14.62,102.569,99.219,95.601,14.108
2023-07-23 14:00:00,14.042,101.238,15.068,97.541,100.269,14.055,101.383,94.648,98.223,14.095,103.082,14.57,14.051,14.039,13.572,14.62,102.569,99.726,96.575,14.108
2023-07-23 14:30:00,14.042,101.74,15.068,97.541,99.77,14.055,100.405,96.139,97.739,13.594,104.526,14.57,13.55,14.039,13.572,14.119,102.569,100.735,97.543,14.108
2023-07-23 15:00:00,14.042,102.24,15.068,98.062,98.766,14.055,98.925,93.647,97.739,14.095,103.565,14.57,13.55,14.039,13.572,14.119,102.062,99.726,95.601,14.108
2023-07-23 15:30:00,13.542,102.24,14.567,97.541,96.737,14.055,99.913,93.647,97.739,13.594,103.082,14.57,13.55,13.537,13.572,14.119,102.569,100.735,96.575,14.108
2023-07-23 16:00:00,13.542,101.238,14.567,97.541,97.755,13.555,101.383,93.647,97.739,13.594,102.597,14.069,13.55,13.537,13.572,14.119,102.569,99.726,95.601,13.607
2023-07-23 16:30:00,13.542,100.735,14.066,97.541,99.77,13.555,101.383,97.124,96.279,13.093,103.565,14.069,13.55,13.537,13.071,14.119,103.577,100.735,97.543,13.607
2023-07-23 17:00:00,13.041,102.739,13.565,98.062,98.766,13.054,101.383,95.643,98.223,13.093,103.565,13.568,13.049,13.036,13.071,13.618,103.074,100.735,98.024,13.105
2023-07-23 17:30:00,13.041,102.739,13.565,98.062,98.766,13.054,101.87,95.147,99.663,13.093,103.565,13.568,13.049,12.534,12.57,13.117,103.577,101.238,98.503,13.105
2023-07-23 18:00:00,12.54,102.739,13.065,98.58,98.766,12.553,101.383,95.643,99.663,12.592,103.565,13.067,12.547,12.534,12.57,13.117,104.079,101.238,99.932,12.604
2023-07-23 18:30:00,12.039,102.739,12.564,99.097,103.228,12.553,102.354,98.59,99.663,12.592,104.046,13.067,12.547,12.033,12.57,12.616,103.074,100.735,98.503,12.103
2023-07-23 19:00:00,12.039,103.237,12.564,98.58,102.249,12.052,102.837,97.614,101.087,12.091,103.082,12.567,12.046,12.033,12.069,12.616,104.079,100.735,98.981,12.103
2023-07-23 19:30:00,12.039,103.733,12.564,100.639,101.757,12.052,102.837,98.103,101.559,12.091,104.526,12.567,12.046,11.531,11.569,12.115,104.079,101.238,98.981,11.601
2023-07-23 20:00:00,11.539,102.739,12.063,99.613,102.739,12.052,101.383,98.103,101.559,12.091,104.046,12.066,11.545,11.531,11.569,12.115,103.074,101.74,98.503,11.601
2023-07-23 20:30:00,11.539,103.237,12.063,99.613,102.249,11.551,103.797,97.614,100.614,11.589,103.565,12.066,11.545,11.531,11.569,12.115,104.079,100.735,98.981,11.601
2023-07-23 21:00:00,11.539,103.237,12.063,98.58,102.249,11.551,102.837,95.643,102.029,11.589,104.046,11.565,11.545,11.029,11.067,12.115,104.079,100.735,99.932,11.601
2023-07-23 21:30:00,11.038,103.733,12.063,98.58,102.249,11.551,102.837,97.124,100.614,11.589,104.046,11.565,11.545,11.029,11.067,11.614,102.062,101.74,97.543,11.601
2023-07-23 22:00:00,10.537,102.739,11.562,97.541,101.263,11.05,102.837,93.143,102.029,11.088,104.526,11.565,11.043,10.528,11.067,11.614,103.577,98.71,97.06,11.1
2023-07-23 22:30:00,10.036,101.238,11.061,97.541,101.757,11.05,104.274,93.647,97.739,10.587,104.046,11.064,10.542,10.026,10.566,11.113,103.577,97.178,96.089,10.599
2023-07-23 23:00:00,10.036,102.24,11.061,94.917,101.263,11.05,102.354,91.624,99.184,10.085,104.526,11.064,10.542,10.026,10.065,11.113,102.569,95.633,95.601,11.1
2023-07-23 23:30:00,10.537,103.237,11.061,99.097,101.757,11.05,102.837,93.143,97.254,10.085,104.046,11.064,10.542,10.026,10.065,10.612,103.074,95.633,95.111,10.599
2023-07-24 00:00:00,10.537,102.24,11.562,95.971,100.269,11.551,102.837,94.648,98.704,10.085,105.004,11.064,10.542,10.026,10.065,11.113,102.569,94.596,94.62,10.599
2023-07-24 00:30:00,10.537,100.231,11.562,93.323,97.755,11.551,100.405,91.114,95.789,10.085,104.526,11.064,10.542,10.026,10.566,11.614,102.569,93.032,92.638,11.1
2023-07-24 01:00:00,10.537,97.178,11.061,93.323,95.712,11.05,100.405,90.09,93.811,10.085,103.565,11.064,10.542,10.026,10.566,11.113,98.991,92.508,93.632,10.599
2023-07-24 01:30:00,10.537,98.71,11.061,92.253,95.712,11.05,98.925,91.114,93.312,10.085,102.11,11.064,10.04,10.026,10.566,11.113,100.021,92.508,94.127,10.599
2023-07-24 02:00:00,10.537,99.219,11.061,93.323,94.679,11.05,96.925,89.06,92.811,10.085,103.082,11.064,10.542,10.026,10.065,11.113,99.507,91.982,91.637,10.599
2023-07-24 02:30:00,10.036,96.664,10.559,92.253,94.16,10.549,97.428,89.576,91.3,10.085,100.639,11.064,10.542,9.524,10.065,11.113,97.435,91.455,93.632,10.097
2023-07-24 03:00:00,9.535,95.633,10.058,92.253,94.16,10.048,98.925,88.023,90.792,9.584,101.131,10.563,10.04,9.022,10.065,10.612,95.339,91.982,92.638,10.097
2023-07-24 03:30:00,9.034,95.633,9.557,90.636,94.679,10.048,100.895,87.502,92.309,9.584,97.144,10.062,9.539,8.52,9.564,10.111,94.282,91.982,92.638,9.595
2023-07-24 04:00:00,9.034,96.149,9.056,91.715,96.737,9.547,99.42,90.603,91.805,9.082,99.152,9.561,9.539,8.52,9.063,9.61,94.282,91.982,94.127,9.094
2023-07-24 04:30:00,8.533,95.633,9.056,92.253,96.225,9.547,100.895,91.624,92.811,9.082,99.152,9.561,9.037,8.018,9.063,9.61,95.339,93.032,94.127,9.094
2023-07-24 05:00:00,8.533,98.201,8.555,92.253,97.755,9.046,101.383,91.624,93.811,9.082,102.11,9.561,9.037,8.018,9.063,9.61,98.474,94.596,96.575,8.592
2023-07-24 05:30:00,9.034,100.231,9.056,97.02,96.225,9.547,102.837,89.576,93.811,8.581,101.131,9.059,9.037,8.52,8.562,8.607,95.865,94.076,95.601,9.094
2023-07-24 06:00:00,9.034,99.726,9.557,94.917,95.196,9.547,98.427,90.603,93.312,9.082,99.152,9.561,9.539,9.022,8.562,9.61,95.339,92.508,93.632,9.094
2023-07-24 06:30:00,9.034,96.149,9.557,92.789,95.196,10.048,96.925,91.114,93.312,9.584,98.652,9.561,9.539,9.022,9.063,9.61,95.339,91.455,93.136,9.595
2023-07-24 07:00:00,9.535,94.076,10.058,92.789,94.16,10.048,95.915,90.603,91.3,9.082,99.649,10.062,9.037,9.524,9.564,9.61,96.913,91.455,93.136,9.595
2023-07-24 07:30:00,9.535,94.076,10.559,91.715,93.64,11.05,93.872,88.023,91.805,9.082,99.649,10.062,9.539,10.026,9.564,10.111,96.913,88.8,91.637,10.097
2023-07-24 08:00:00,11.038,94.596,11.562,88.458,91.009,12.052,93.357,82.74,90.283,9.584,99.152,10.563,9.539,10.528,10.065,10.612,96.39,86.653,88.594,12.103
2023-07-24 08:30:00,12.039,91.455,12.063,90.094,86.162,12.553,91.279,79.494,87.713,10.587,95.107,11.565,10.542,11.531,10.566,11.614,93.219,84.484,86.012,13.105
2023-07-24 09:00:00,11.539,89.866,13.065,87.909,88.873,12.553,92.321,83.276,85.099,11.589,91.999,12.567,11.545,11.531,11.067,12.115,89.992,85.028,84.967,12.103
2023-07-24 09:30:00,12.039,90.927,14.567,87.909,88.334,13.054,88.64,80.039,86.672,11.088,94.594,12.066,11.043,12.033,11.067,11.614,92.685,83.391,81.258,12.604
2023-07-24 10:00:00,12.039,87.192,14.066,87.359,84.514,13.054,87.572,78.947,84.042,11.589,92.522,13.067,11.545,12.534,11.569,12.616,90.534,83.938,79.644,12.604
2023-07-24 10:30:00,12.54,88.265,13.565,85.143,82.851,12.553,86.497,78.398,81.369,11.589,90.421,13.067,11.545,12.534,11.569,12.616,86.711,82.293,81.258,13.105
2023-07-24 11:00:00,13.041,85.028,16.069,85.143,82.851,14.055,84.324,77.297,82.978,11.589,91.475,13.568,11.545,14.039,11.569,12.616,87.811,78.968,73.594,14.108
2023-07-24 11:30:00,13.041,81.742,14.567,82.339,81.732,13.555,80.454,72.826,78.653,12.091,86.134,14.57,12.046,13.537,12.57,13.618,86.711,79.525,76.919,13.607
2023-07-24 12:00:00,13.542,78.968,18.572,81.206,76.034,15.057,77.066,72.826,75.338,12.592,85.044,14.069,12.046,14.54,12.57,13.117,82.814,72.173,65.602,14.108
2023-07-24 12:30:00,14.543,73.318,17.571,75.447,69.561,14.556,69.503,67.092,77.555,12.592,82.844,15.071,12.547,15.041,13.071,14.119,81.121,72.746,66.184,16.112
2023-07-24 13:00:00,16.045,72.746,18.572,73.099,69.561,15.558,66.513,59.396,71.392,13.594,81.175,16.072,13.049,16.545,13.572,14.119,74.797,68.703,58.49,17.615
2023-07-24 13:30:00,14.543,68.703,15.569,70.13,71.94,15.057,73.613,65.926,62.656,14.095,73.756,17.574,14.051,15.542,14.073,14.62,71.861,71.598,66.764,16.112
2023-07-24 14:00:00,15.044,73.889,16.57,76.03,72.53,14.556,74.193,64.753,69.1,14.095,77.788,16.072,13.55,15.542,13.572,14.62,78.269,72.746,66.184,16.112
2023-07-24 14:30:00,14.543,75.594,15.569,72.508,73.119,14.556,72.448,69.405,68.523,14.095,78.924,16.072,14.051,15.041,13.572,14.62,74.797,73.318,69.639,15.611
2023-07-24 15:00:00,14.543,74.459,15.068,72.508,74.29,14.556,75.348,69.979,73.094,13.594,78.357,16.072,13.55,15.041,13.572,14.119,75.379,76.16,73.594,16.112
2023-07-24 15:30:00,15.044,75.027,16.069,76.03,74.873,14.556,77.066,65.926,70.25,14.095,80.615,16.072,13.55,15.542,13.572,14.119,77.694,75.594,70.777,16.112
2023-07-24 16:00:00,14.543,77.287,16.069,74.862,76.612,14.556,74.193,68.252,68.523,14.095,81.733,16.573,14.051,14.54,13.572,14.62,77.694,74.459,70.209,15.611
2023-07-24 16:30:00,14.042,73.889,15.068,72.508,80.607,14.556,77.066,70.552,70.25,14.095,80.615,15.571,13.55,14.54,13.572,14.119,77.694,81.742,74.153,15.611
2023-07-24 17:00:00,14.042,80.082,15.068,80.066,81.171,14.055,79.894,75.074,76.45,13.594,87.217,15.071,13.55,14.54,13.572,14.119,86.159,80.082,76.369,15.11
2023-07-24 17:30:00,14.042,81.19,15.569,82.339,78.335,14.556,81.012,72.26,75.895,13.594,87.755,14.57,13.049,14.039,13.572,14.119,85.606,83.391,76.369,15.611
2023-07-24 18:00:00,14.042,79.525,15.569,81.773,81.171,14.556,81.012,73.953,77.003,13.594,86.676,15.071,13.55,14.54,13.572,14.62,81.687,80.637,74.153,15.11
2023-07-24 18:30:00,14.042,83.391,17.571,82.339,81.171,14.055,80.454,75.632,77.003,13.594,89.36,14.57,13.55,14.039,13.572,14.119,85.606,80.637,70.777,15.11
2023-07-24 19:00:00,13.542,83.391,15.569,78.921,81.171,13.555,80.454,76.189,78.105,13.594,88.827,15.071,13.049,13.537,13.572,14.62,86.159,83.938,73.034,14.609
2023-07-24 19:30:00,13.542,81.19,14.567,84.026,84.514,13.555,84.324,78.947,78.653,13.093,88.292,14.57,13.049,13.537,13.071,13.618,87.262,86.653,76.919,14.108
2023-07-24 20:00:00,12.039,82.293,13.065,80.066,86.708,12.553,85.956,83.81,81.369,13.093,88.827,14.069,13.049,12.534,13.071,13.618,88.359,88.265,80.722,12.604
2023-07-24 20:30:00,11.539,87.192,12.564,85.7,94.16,12.052,92.84,90.09,86.672,12.091,90.421,13.067,12.046,11.531,12.57,12.616,87.262,90.397,85.49,11.601
2023-07-24 21:00:00,10.537,91.982,11.061,89.55,97.247,11.05,95.915,93.647,89.773,11.589,93.042,12.066,11.545,10.528,11.569,12.115,93.219,93.032,92.638,10.599
2023-07-24 21:30:00,9.034,94.076,11.061,92.789,97.755,10.549,97.929,98.103,95.789,11.088,96.637,10.563,10.542,9.022,11.067,11.113,96.39,93.032,89.105,8.592
2023-07-24 22:00:00,8.032,97.178,9.557,90.636,99.77,10.048,99.913,99.559,97.254,9.584,98.151,9.059,9.539,8.018,9.564,10.612,99.507,95.115,95.111,7.589
2023-07-24 22:30:00,7.531,97.178,9.056,94.917,101.757,9.046,100.405,101.001,100.139,8.581,101.621,8.057,8.535,7.014,9.063,9.61,99.507,97.178,96.089,7.087
2023-07-24 23:00:00,7.03,99.219,8.053,98.58,102.249,9.046,101.87,101.001,101.087,8.079,101.621,7.556,8.034,6.512,8.061,8.607,101.045,97.178,98.503,6.585
2023-07-24 23:30:00,6.528,101.238,7.051,99.613,102.739,8.544,102.354,103.841,102.029,7.577,101.621,7.055,7.532,6.512,7.559,8.106,102.062,98.201,101.346,6.585
2023-07-25 00:00:00,7.531,100.735,7.552,99.097,104.199,8.544,103.797,102.901,103.428,7.577,103.082,7.055,7.532,7.014,7.058,8.106,101.554,99.726,102.744,7.087
2023-07-25 00:30:00,8.533,101.74,8.555,100.639,103.228,8.544,103.318,103.372,104.352,8.079,103.565,7.556,8.034,7.516,7.058,8.106,104.079,100.735,101.346,8.09
2023-07-25 01:00:00,8.533,101.74,9.056,100.127,103.714,9.046,102.354,102.429,103.891,9.082,103.082,8.558,8.535,8.018,7.559,8.607,103.577,101.74,100.876,8.09
2023-07-25 01:30:00,9.034,102.24,9.056,100.639,102.249,9.046,102.837,102.429,103.428,9.584,103.082,8.558,9.037,8.018,8.061,8.607,103.074,101.238,101.346,8.09
2023-07-25 02:00:00,9.034,101.74,9.056,101.15,102.739,9.547,103.318,102.429,103.428,9.082,102.11,9.059,9.037,8.52,8.061,8.607,102.569,101.74,101.346,8.09
2023-07-25 02:30:00,8.533,101.238,8.555,101.659,103.228,9.046,102.354,101.954,102.497,9.082,102.11,9.059,9.037,8.018,8.061,9.109,102.569,102.24,101.814,8.09
2023-07-25 03:00:00,8.032,101.74,8.053,101.15,102.739,9.046,102.354,102.901,103.428,9.082,102.597,8.558,9.037,7.516,8.061,9.109,103.074,100.735,101.346,7.087
2023-07-25 03:30:00,7.531,101.238,7.552,101.15,103.228,8.544,103.318,103.841,102.963,8.581,102.11,8.057,8.535,7.516,8.061,8.607,104.58,101.238,103.207,7.087
2023-07-25 04:00:00,7.531,101.74,7.552,101.15,103.714,8.544,103.318,103.841,103.428,8.079,102.11,8.057,8.034,7.014,7.559,8.607,102.569,102.739,103.668,6.585
2023-07-25 04:30:00,7.531,102.739,7.552,102.167,103.228,8.043,103.318,103.841,104.352,8.079,103.565,7.556,8.034,7.014,7.058,8.106,103.577,101.74,103.668,6.585
2023-07-25 05:00:00,7.531,102.739,7.552,102.167,104.199,8.544,104.75,103.841,104.811,8.079,103.565,7.556,8.034,7.014,7.058,8.106,103.577,103.237,103.668,7.087
2023-07-25 05:30:00,7.531,103.237,8.053,103.178,104.199,8.043,103.797,103.841,104.352,8.079,104.046,7.556,8.034,7.014,7.058,8.106,103.074,102.24,103.207,7.087
2023-07-25 06:00:00,8.032,103.237,8.555,103.178,104.199,8.544,103.797,103.372,104.352,8.079,104.046,7.556,8.034,7.516,7.559,8.106,103.577,103.237,103.668,7.589
2023-07-25 06:30:00,9.034,103.733,9.056,102.673,104.199,9.046,104.274,103.841,105.269,8.581,104.526,8.558,8.535,8.52,7.559,8.106,104.58,102.739,103.668,8.592
2023-07-25 07:00:00,9.535,103.733,10.058,102.167,103.714,9.547,103.318,102.901,105.269,9.082,103.565,9.059,9.037,9.524,8.061,8.607,104.079,102.24,100.876,11.1
2023-07-25 07:30:00,11.038,103.237,12.063,100.639,101.757,11.05,100.405,96.632,103.891,10.085,103.565,10.563,9.539,11.029,8.562,9.61,103.074,99.726,91.637,12.604
2023-07-25 08:00:00,12.039,102.24,14.066,95.971,93.64,12.052,91.801,83.276,99.184,11.088,101.621,11.565,10.542,12.033,9.564,11.113,97.955,93.555,91.134,13.607
2023-07-25 08:30:00,12.039,100.735,14.567,95.971,92.067,12.553,92.321,83.276,90.283,11.589,98.151,12.567,11.545,12.534,10.566,12.115,94.282,94.076,83.916,13.607
2023-07-25 09:00:00,12.54,96.664,13.565,92.789,91.009,13.054,88.64,83.81,87.713,12.091,95.619,13.067,11.545,12.534,11.067,12.115,94.282,88.8,86.531,13.607
2023-07-25 09:30:00,13.542,90.397,14.066,89.55,81.732,13.555,82.676,74.515,88.23,12.091,95.107,13.568,12.046,13.537,12.069,12.616,91.612,85.028,80.183,15.11
2023-07-25 10:00:00,13.542,81.742,15.569,82.339,82.292,14.556,77.635,74.515,80.288,13.093,88.292,14.069,12.547,14.039,12.57,13.117,83.935,79.525,70.777,15.11
2023-07-25 10:30:00,14.042,81.742,15.569,80.637,76.612,14.556,75.348,68.252,75.895,13.093,85.59,14.57,12.547,14.54,13.071,13.618,82.814,79.525,74.153,15.611
2023-07-25 11:00:00,14.042,76.724,17.071,74.862,82.292,15.057,82.676,75.632,76.45,13.093,86.676,15.071,13.049,14.54,13.572,14.119,81.121,79.525,73.594,15.11
2023-07-25 11:30:00,14.042,78.968,15.569,80.066,78.335,14.556,79.332,72.26,79.745,13.093,87.755,15.071,13.049,14.54,13.572,14.62,85.606,77.849,73.594,14.609
2023-07-25 12:00:00,15.544,76.724,18.072,79.494,74.873,15.558,71.863,67.092,77.555,13.594,85.044,14.57,13.55,15.542,13.572,14.119,80.554,76.16,68.494,16.613
2023-07-25 12:30:00,15.544,75.594,17.571,76.03,73.119,15.057,70.686,65.34,74.779,14.596,83.948,16.072,14.051,15.542,14.073,15.121,79.415,77.287,67.342,16.613
2023-07-25 13:00:00,15.544,73.318,18.072,74.862,75.455,15.558,77.066,67.673,69.676,14.596,74.917,16.072,14.051,15.542,14.073,14.62,75.96,77.287,67.342,17.114
2023-07-25 13:30:00,15.544,76.724,16.57,75.447,77.763,16.058,75.922,68.829,74.219,14.596,83.397,16.573,14.552,16.044,14.574,15.121,79.415,80.082,78.014,17.615
2023-07-25 14:00:00,14.543,78.409,14.066,82.903,83.962,13.555,82.676,78.398,77.555,15.097,84.497,16.573,14.552,14.54,14.574,15.621,81.687,95.633,88.081,15.11
2023-07-25 14:30:00,15.544,90.927,15.569,89.005,83.962,14.055,82.676,75.074,82.978,14.095,89.891,15.071,13.55,15.041,13.071,13.117,85.05,98.201,84.442,16.613
2023-07-25 15:00:00,15.544,88.265,17.071,91.176,78.335,14.055,77.635,71.123,81.369,15.097,89.36,16.072,14.051,15.542,13.572,14.62,86.711,89.866,78.559,17.114
2023-07-25 15:30:00,15.044,83.938,16.069,85.7,81.732,14.556,79.894,73.39,75.338,14.596,86.134,16.072,14.552,15.041,14.073,14.62,86.159,93.032,77.467,16.613
2023-07-25 16:00:00,15.044,83.938,16.57,87.909,78.335,14.556,79.894,72.26,78.653,14.596,86.676,16.072,14.051,15.041,14.073,14.62,82.814,88.265,74.709,16.112
2023-07-25 16:30:00,14.543,79.525,14.567,86.255,81.732,14.055,80.454,75.074,76.45,14.596,86.676,16.072,14.051,14.54,14.073,14.62,79.415,85.571,79.644,15.11
2023-07-25 17:00:00,14.042,82.293,15.068,84.586,84.514,14.055,84.324,79.494,79.2,14.095,88.827,15.071,14.051,14.039,14.073,14.119,83.935,85.571,81.258,15.11
2023-07-25 17:30:00,13.041,85.571,13.565,85.143,95.196,13.555,95.407,92.132,82.978,14.095,89.36,14.57,13.55,13.036,14.073,14.119,86.159,93.555,89.105,13.105
2023-07-25 18:00:00,13.041,92.508,14.066,93.323,96.225,13.555,94.897,92.132,93.811,13.093,97.648,13.568,13.049,13.036,13.071,13.117,95.339,95.115,88.594,13.105
2023-07-25 18:30:00,13.041,92.508,15.068,90.636,98.262,13.054,99.42,93.143,93.312,12.592,99.152,13.568,12.547,13.036,13.071,13.117,96.39,96.664,87.049,13.105
2023-07-25 19:00:00,12.54,93.555,14.066,95.445,95.196,13.054,92.84,93.143,96.279,12.592,101.131,13.568,12.547,12.534,12.57,13.618,97.955,91.982,88.594,12.604
2023-07-25 19:30:00,12.54,89.334,14.066,92.253,96.737,13.054,93.872,93.647,90.792,12.592,98.652,13.067,12.046,12.534,13.071,13.117,96.39,91.455,86.531,12.604
2023-07-25 20:00:00,12.54,89.334,13.565,92.789,96.225,13.054,94.897,90.09,92.811,12.592,99.152,13.067,12.046,12.534,13.071,13.117,96.39,93.555,91.134,12.604
2023-07-25 20:30:00,12.54,90.397,13.565,91.176,96.737,13.054,96.421,93.143,92.811,12.091,99.152,13.067,12.046,12.534,12.57,13.117,96.913,93.032,92.138,12.604
2023-07-25 21:00:00,12.039,91.982,12.564,93.856,97.247,12.553,96.925,92.639,96.279,12.592,101.131,13.067,12.547,12.033,12.57,13.117,96.39,95.115,94.62,12.103
2023-07-25 21:30:00,11.539,95.115,11.061,92.789,99.269,11.551,99.42,96.632,94.308,12.091,99.152,12.567,12.046,11.531,12.57,12.616,97.955,96.664,97.543,11.1
2023-07-25 22:00:00,11.539,96.149,11.562,95.971,101.263,11.551,100.405,98.59,96.279,11.589,100.145,11.565,11.545,11.029,11.569,11.614,98.991,99.219,100.876,11.1
2023-07-25 22:30:00,11.038,98.201,12.063,98.58,101.263,12.052,100.895,99.559,99.663,11.589,101.131,11.565,11.545,11.029,11.067,11.614,100.534,99.219,99.458,11.1
2023-07-25 23:00:00,11.038,98.71,11.061,98.062,101.263,11.551,101.87,100.522,100.614,11.589,101.621,11.565,11.545,10.528,11.569,12.115,101.045,99.726,100.405,10.599
2023-07-25 23:30:00,11.038,98.71,11.061,97.541,102.249,11.551,101.383,99.559,101.087,11.589,102.11,11.064,11.043,11.029,11.067,11.614,101.045,100.735,100.405,11.1
2023-07-26 00:00:00,11.539,100.735,12.063,98.58,102.249,12.052,101.383,101.001,102.029,11.589,102.11,11.565,11.545,11.531,11.569,11.614,101.554,100.735,100.876,11.1
2023-07-26 00:30:00,11.539,99.726,12.063,100.127,101.757,12.052,101.383,100.522,102.029,11.589,102.597,11.565,11.545,11.531,11.569,11.614,101.554,100.735,100.405,11.601
