,great_wood,great_wood,regen4,regen4,regen2,regen2,cat_bield,cat_bield,regen1,regen1,regen5,regen5,regen6,regen6,norway,norway,regen3,regen3,regen7,regen7
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2023-07-18 21:00:00,13.117,102.167,13.093,104.526,13.568,101.087,13.065,100.405,12.604,100.522,12.54,102.739,12.547,103.577,12.57,103.237,13.054,102.24,12.534,102.354
2023-07-18 21:30:00,12.616,101.659,12.592,103.565,13.067,102.029,13.065,99.932,12.103,101.001,12.54,102.739,12.547,103.577,12.57,103.237,12.553,103.237,12.534,102.354
2023-07-18 22:00:00,12.616,101.659,12.592,103.565,13.067,103.428,12.564,101.346,12.103,101.954,12.54,103.228,12.547,104.079,12.57,104.228,12.553,102.739,12.534,102.354
2023-07-18 22:30:00,12.616,102.673,12.592,103.565,12.567,102.963,12.564,102.28,12.103,101.001,12.54,103.714,12.547,103.577,12.069,103.237,12.553,103.733,12.534,102.837
2023-07-18 23:00:00,12.616,102.673,12.592,104.046,12.567,103.891,12.564,102.744,12.103,101.479,12.54,103.714,12.046,103.577,12.069,104.228,12.553,103.733,12.033,103.318
2023-07-18 23:30:00,12.616,103.178,12.592,104.046,12.567,103.891,12.063,102.744,11.601,101.954,12.039,104.199,12.046,103.577,12.069,104.228,12.553,103.237,12.033,103.318
2023-07-19 00:00:00,12.115,103.681,12.091,105.004,12.567,103.891,10.559,102.744,11.1,101.001,11.539,103.714,12.046,104.079,12.069,104.228,12.052,103.237,11.531,102.354
2023-07-19 00:30:00,11.614,103.681,12.091,103.082,12.066,104.811,10.058,103.207,10.599,101.954,11.038,102.739,11.545,104.079,11.569,104.228,11.551,102.739,11.029,102.837
2023-07-19 01:00:00,11.614,102.673,11.088,103.565,11.064,103.891,10.058,104.585,10.097,102.901,10.036,103.714,11.043,104.58,11.067,104.228,11.05,102.739,10.026,103.797
2023-07-19 01:30:00,11.113,104.182,10.587,103.565,10.062,104.811,9.056,105.949,9.094,102.901,9.535,104.199,10.542,104.079,10.566,103.733,10.549,102.24,9.022,103.797
2023-07-19 02:00:00,10.612,102.673,10.085,104.046,9.561,104.811,9.557,105.041,9.094,103.372,9.535,104.199,10.04,104.079,10.065,103.237,10.549,103.733,9.022,104.75
2023-07-19 02:30:00,10.111,103.681,10.085,104.526,9.561,105.269,9.056,104.585,8.09,104.309,9.034,103.714,10.04,104.58,9.564,103.733,10.048,103.237,8.52,104.274
2023-07-19 03:00:00,9.61,102.673,9.584,104.526,9.059,104.352,8.555,105.496,8.09,103.841,9.034,104.683,9.539,104.079,9.063,104.228,9.547,103.733,8.018,104.75
2023-07-19 03:30:00,9.109,103.681,9.584,105.004,8.558,106.18,9.056,105.496,8.592,103.841,9.034,104.683,9.539,105.079,8.562,104.228,9.547,104.228,8.018,104.274
2023-07-19 04:00:00,9.61,104.182,9.584,105.004,9.059,105.725,9.557,105.041,8.592,104.309,9.535,104.199,10.04,104.58,8.562,104.721,10.048,104.721,8.52,104.75
2023-07-19 04:30:00,9.61,103.681,10.085,105.48,9.561,106.632,9.557,105.496,9.094,102.901,9.535,105.164,10.04,105.079,8.562,106.194,10.048,105.214,9.022,104.274
2023-07-19 05:00:00,9.61,105.18,10.085,105.004,9.561,106.632,9.557,105.496,8.592,104.309,9.535,104.683,10.04,106.072,9.063,105.704,10.048,104.721,9.022,104.274
2023-07-19 05:30:00,9.61,103.681,10.085,105.48,9.561,105.725,9.056,106.4,8.592,103.372,9.535,104.199,10.04,106.072,9.063,105.214,10.048,104.228,8.52,105.695
2023-07-19 06:00:00,9.61,103.178,9.584,104.046,9.059,106.632,8.053,105.496,8.592,104.309,9.034,104.199,9.539,104.58,8.562,104.721,9.547,104.721,8.52,105.223
2023-07-19 06:30:00,9.61,104.682,9.584,105.004,9.059,106.632,9.557,105.496,10.599,103.841,9.535,104.683,9.539,104.58,8.562,105.214,10.048,104.721,9.022,105.223
2023-07-19 07:00:00,9.61,103.681,10.587,105.954,10.062,106.632,10.058,105.496,10.599,103.372,10.036,105.164,10.04,105.576,8.562,104.721,10.048,104.228,9.524,104.274
2023-07-19 07:30:00,10.111,104.182,11.088,105.48,10.563,105.269,11.562,105.496,13.105,99.075,11.038,105.164,10.542,105.576,8.562,105.214,11.05,104.228,11.029,104.274
2023-07-19 08:00:00,11.113,103.681,11.589,105.954,11.565,106.18,13.065,104.585,13.607,97.124,12.54,104.683,11.545,104.079,9.564,105.704,12.052,104.721,12.033,104.274
2023-07-19 08:30:00,11.614,104.682,12.091,105.004,12.567,105.725,14.066,104.128,14.108,96.632,12.54,100.767,11.545,104.58,10.566,105.704,12.553,104.228,13.036,103.318
2023-07-19 09:00:00,12.616,102.167,12.592,104.046,13.568,105.269,15.569,93.632,15.11,93.143,13.542,100.767,12.046,103.074,11.569,105.214,13.555,101.74,14.039,101.383
2023-07-19 09:30:00,13.618,98.58,13.093,104.526,14.57,99.663,17.071,89.615,15.611,85.929,14.042,97.247,12.547,102.062,12.069,105.704,14.055,97.69,14.54,95.915
2023-07-19 10:00:00,14.62,96.496,13.093,102.11,15.071,95.789,18.572,77.467,17.114,81.124,14.543,92.067,13.049,98.474,13.071,105.214,15.558,93.555,15.041,94.897
2023-07-19 10:30:00,14.62,86.808,14.095,102.11,15.571,89.773,17.571,79.102,17.114,78.398,15.044,89.41,13.55,95.865,13.071,98.201,15.558,85.571,15.041,91.279
2023-07-19 11:00:00,15.121,84.026,14.095,100.639,16.072,84.042,18.572,71.344,19.117,70.552,16.546,80.607,14.051,93.219,13.572,98.71,17.06,81.19,16.545,80.454
2023-07-19 11:30:00,16.122,81.206,15.097,95.107,17.574,80.288,18.072,79.644,18.115,76.744,16.045,85.066,15.053,85.05,14.574,86.653,16.058,88.265,16.044,88.64
2023-07-19 12:00:00,15.621,86.255,14.596,97.144,17.073,79.745,18.072,73.594,17.114,72.826,16.045,78.906,14.552,89.992,14.574,87.729,16.058,83.391,16.044,86.497
2023-07-19 12:30:00,15.621,81.206,14.596,90.949,16.573,81.369,18.572,69.067,17.615,72.826,16.546,79.475,14.552,83.376,14.574,90.397,16.058,76.16,16.044,78.768
2023-07-19 13:00:00,15.621,77.769,15.598,93.042,16.573,74.779,19.573,63.846,19.117,64.164,19.048,70.754,15.053,79.985,14.574,79.525,17.56,74.459,17.547,74.193
2023-07-19 13:30:00,17.123,72.508,16.6,80.615,18.575,70.822,18.072,71.909,19.117,65.34,18.047,74.29,16.055,77.118,15.575,82.293,16.559,78.968,17.046,78.768
2023-07-19 14:00:00,16.122,82.903,17.101,83.397,18.074,73.657,21.075,65.602,20.118,64.753,18.548,74.873,16.055,78.269,15.075,83.391,18.061,80.637,18.048,75.922
2023-07-19 14:30:00,16.623,80.066,17.101,83.948,18.575,74.219,19.573,69.067,19.617,68.252,18.047,71.94,16.556,79.985,16.076,84.484,17.56,77.849,17.547,75.348
2023-07-19 15:00:00,17.123,78.921,17.101,83.948,19.075,71.392,20.074,63.846,21.119,62.389,18.548,76.612,16.556,77.694,16.076,78.968,17.56,78.968,17.547,71.275
2023-07-19 15:30:00,17.123,76.03,17.602,78.357,20.576,62.656,19.073,67.919,19.617,64.164,17.547,76.612,17.057,77.694,16.577,78.409,17.06,82.293,18.048,74.771
2023-07-19 16:00:00,16.623,78.346,16.6,85.59,19.576,71.392,19.573,70.209,20.118,64.164,17.547,77.188,16.055,80.554,15.575,79.525,17.06,83.391,17.547,74.771
2023-07-19 16:30:00,17.123,77.191,16.6,83.397,20.076,69.1,20.574,68.494,19.617,64.753,17.547,76.034,16.556,82.252,16.076,82.843,16.559,81.742,17.547,77.635
2023-07-19 17:00:00,16.623,80.637,16.6,83.397,18.575,71.961,20.074,69.639,18.115,69.979,16.546,78.906,16.055,79.985,16.076,82.293,16.559,83.391,17.547,77.635
2023-07-19 17:30:00,16.623,78.921,16.099,85.59,18.074,74.219,17.571,76.919,17.114,73.39,16.045,81.732,16.055,86.159,15.575,82.843,16.058,83.938,16.044,81.012
2023-07-19 18:00:00,16.122,80.637,15.598,87.755,17.073,75.895,18.572,73.034,17.615,73.953,16.045,80.607,15.554,82.252,15.575,82.293,16.559,83.938,16.545,79.332
2023-07-19 18:30:00,17.123,78.346,15.598,89.36,17.574,77.555,18.072,76.919,15.611,78.398,15.544,82.851,15.554,85.606,15.575,81.742,15.057,86.653,15.542,81.569
2023-07-19 19:00:00,16.122,80.066,15.097,89.36,16.573,79.2,17.571,76.369,15.611,80.582,15.044,85.615,15.053,82.814,15.075,83.391,14.556,89.334,15.041,85.414
2023-07-19 19:30:00,15.621,84.026,14.596,93.042,16.072,83.511,16.069,79.102,15.11,80.039,15.044,85.615,15.053,83.935,15.075,82.843,14.556,91.455,15.041,85.414
2023-07-19 20:00:00,15.121,86.808,14.596,91.475,15.571,82.443,15.068,83.388,14.609,84.342,14.543,86.708,15.053,86.711,14.574,83.938,14.055,93.555,14.54,88.107
2023-07-19 20:30:00,14.62,87.359,14.095,93.561,15.071,86.672,14.567,87.566,13.105,89.576,13.542,93.117,14.552,88.905,14.073,91.455,13.054,94.596,13.537,91.801
2023-07-19 21:00:00,14.119,92.253,13.594,96.129,13.568,91.3,14.066,90.629,11.601,94.648,12.54,97.247,13.55,92.685,13.572,92.508,13.054,96.664,12.534,94.897
2023-07-19 21:30:00,14.119,90.636,13.093,97.648,12.567,96.279,14.066,90.629,11.1,98.103,12.039,99.77,13.049,95.339,13.071,96.149,13.054,96.149,12.033,97.929
2023-07-19 22:00:00,13.618,92.253,12.592,99.649,12.066,99.184,14.066,88.594,11.601,100.042,12.54,98.766,12.547,97.435,12.57,97.178,13.054,96.664,12.033,98.925
2023-07-19 22:30:00,13.618,90.636,12.592,100.145,12.066,100.614,14.066,86.012,11.601,98.59,12.54,97.247,13.049,95.865,12.57,98.71,13.054,95.115,12.033,98.925
2023-07-19 23:00:00,13.618,87.909,12.592,99.649,12.066,99.184,13.565,86.531,11.601,98.103,12.54,91.539,12.547,95.339,12.57,96.149,13.054,91.982,12.534,93.357
2023-07-19 23:30:00,13.618,85.7,12.592,97.144,12.567,97.254,13.565,86.012,11.1,98.59,12.54,93.117,13.049,90.534,13.071,90.927,13.054,91.455,12.033,93.872
2023-07-20 00:00:00,13.117,87.359,12.592,96.637,12.066,98.223,13.065,89.105,10.599,99.075,12.039,96.737,12.547,92.685,13.071,88.8,12.553,93.555,11.531,96.925
2023-07-20 00:30:00,13.117,89.005,12.091,98.151,11.064,98.704,11.562,94.62,10.097,101.001,10.537,99.269,12.046,94.811,12.069,93.032,11.551,95.633,10.528,99.913
2023-07-20 01:00:00,12.115,93.323,11.088,99.152,10.563,100.139,11.562,95.601,10.097,100.522,10.036,100.269,11.043,97.955,11.067,97.178,11.551,98.201,10.528,98.925
2023-07-20 01:30:00,11.614,95.445,10.587,99.649,10.563,100.614,11.061,97.06,9.595,101.479,10.036,101.757,10.542,99.507,11.067,98.201,11.551,97.69,9.524,101.383
2023-07-20 02:00:00,11.113,99.097,10.587,101.621,10.062,102.029,10.559,98.503,9.595,101.479,10.036,102.249,10.542,100.534,10.566,99.726,11.05,99.219,9.524,101.87
2023-07-20 02:30:00,11.113,99.613,10.587,101.621,10.062,102.963,10.559,99.932,9.595,101.954,10.036,101.757,10.542,101.554,10.065,100.231,11.05,99.726,9.524,102.354
2023-07-20 03:00:00,11.113,99.097,10.587,103.082,10.062,102.963,10.559,99.932,9.595,102.429,10.036,102.249,10.542,100.021,10.566,100.735,11.05,99.726,9.524,101.87
2023-07-20 03:30:00,10.612,99.097,10.587,102.597,10.062,102.963,10.058,98.981,9.595,99.075,10.036,101.263,10.542,102.062,10.065,100.735,10.549,98.71,9.524,101.383
2023-07-20 04:00:00,10.612,99.613,10.587,102.11,9.561,102.963,9.056,100.876,8.09,101.479,8.533,101.757,10.542,100.021,10.065,100.735,9.547,99.726,8.52,100.895
2023-07-20 04:30:00,10.111,99.613,9.082,100.145,8.558,102.497,7.552,101.346,7.589,102.901,8.032,103.228,9.037,100.534,9.063,100.735,9.547,100.735,7.516,102.837
2023-07-20 05:00:00,9.109,101.15,8.581,102.597,7.556,104.352,7.552,103.207,7.087,103.372,8.032,102.739,9.037,104.079,8.061,101.74,9.046,101.74,7.014,103.797
2023-07-20 05:30:00,8.607,101.15,8.581,102.597,7.556,104.352,6.549,103.207,7.087,104.309,8.032,103.714,8.535,102.569,8.061,101.238,9.046,101.238,7.014,102.837
2023-07-20 06:00:00,8.106,102.167,8.581,104.046,7.556,104.811,8.053,104.128,7.589,104.309,8.032,103.714,8.535,103.577,7.058,101.74,9.046,100.735,7.014,103.797
2023-07-20 06:30:00,8.106,103.178,8.581,103.565,8.057,105.269,8.555,104.585,9.094,104.309,8.533,104.199,9.037,103.074,7.559,102.739,9.046,102.24,8.018,104.274
2023-07-20 07:00:00,8.607,102.167,9.584,104.526,9.059,105.269,11.562,103.668,12.604,95.147,9.535,104.199,9.539,103.074,7.559,102.739,10.048,101.238,10.026,103.797
2023-07-20 07:30:00,10.111,100.127,10.587,100.639,10.563,104.811,11.061,99.932,12.103,92.639,10.537,102.739,10.542,102.569,8.562,103.237,11.05,99.726,10.528,100.405
2023-07-20 08:00:00,11.113,99.097,11.088,101.131,11.064,102.029,13.065,95.601,13.105,87.502,11.539,97.755,10.542,101.554,9.564,103.237,12.052,93.555,11.531,98.427
2023-07-20 08:30:00,12.115,95.445,11.589,99.649,12.066,98.223,15.068,90.123,14.108,83.81,13.041,94.679,11.545,97.955,11.067,101.74,13.555,88.265,12.033,97.428
2023-07-20 09:00:00,13.117,89.55,12.592,95.619,12.567,96.767,15.068,84.967,16.613,78.947,13.542,90.478,12.046,96.913,12.069,93.555,14.055,88.265,13.036,91.279
2023-07-20 09:30:00,13.618,86.808,13.093,91.999,13.568,89.26,14.567,83.916,15.611,77.297,13.542,87.794,12.547,89.992,12.57,86.112,14.556,84.484,13.036,88.64
2023-07-20 10:00:00,13.618,87.359,13.594,91.999,13.568,85.625,14.567,76.369,16.112,71.123,14.042,81.732,12.547,89.992,13.071,87.729,14.556,81.742,14.039,81.012
2023-07-20 10:30:00,13.618,82.903,13.594,83.397,14.57,80.829,15.569,73.594,16.112,69.979,14.543,79.475,13.049,86.159,13.071,82.843,14.556,80.082,14.54,81.569
2023-07-20 11:00:00,14.119,79.494,14.095,85.044,15.071,80.288,16.57,70.777,17.615,67.673,15.044,74.29,13.55,82.252,13.572,78.409,16.058,73.889,16.044,71.275
2023-07-20 11:30:00,15.121,77.191,14.596,82.844,16.072,72.528,17.571,66.184,16.613,62.982,16.045,73.119,14.051,76.54,14.073,74.459,15.558,73.318,16.044,71.863
2023-07-20 12:00:00,15.121,78.346,15.097,76.645,16.072,71.961,18.072,66.764,17.114,66.51,16.045,74.873,14.552,75.96,14.073,74.459,16.559,75.027,15.542,75.348
2023-07-20 12:30:00,15.621,73.099,15.097,81.175,16.072,73.094,18.072,62.076,18.115,61.793,16.546,69.561,14.552,74.213,14.574,72.173,17.06,71.021,16.545,67.715
2023-07-20 13:00:00,16.623,71.322,15.598,77.217,17.073,67.944,19.573,62.668,18.115,64.164,17.547,69.561,15.053,73.04,15.075,71.598,16.559,71.598,16.545,70.686
2023-07-20 13:30:00,16.122,74.862,16.099,80.615,17.073,72.528,18.072,66.764,17.114,67.092,16.045,75.455,15.053,73.627,14.574,72.173,16.058,73.318,16.044,73.613
2023-07-20 14:00:00,15.621,75.447,15.097,80.615,16.573,71.392,16.069,75.817,16.613,70.552,15.544,77.188,14.552,82.252,14.574,76.724,15.057,80.082,15.542,80.454
2023-07-20 14:30:00,14.62,78.921,14.596,83.397,15.571,75.895,16.069,75.264,17.114,69.405,15.544,74.873,14.552,78.843,14.574,77.849,15.057,80.637,15.542,77.066
2023-07-20 15:00:00,15.121,80.637,15.097,83.397,16.072,77.555,16.57,77.467,16.112,72.826,15.044,81.732,14.552,79.415,14.574,81.742,15.558,77.287,15.041,79.332
2023-07-20 15:30:00,15.121,77.769,14.596,85.59,15.571,79.2,17.071,73.034,16.613,71.123,15.544,78.906,14.051,83.935,14.574,80.637,15.558,82.293,15.542,77.635
2023-07-20 16:00:00,15.121,81.206,15.097,86.676,16.573,75.895,17.071,74.709,15.611,76.744,14.543,82.292,14.552,81.687,14.574,80.082,15.558,83.391,15.041,79.894
2023-07-20 16:30:00,15.621,81.773,14.095,87.755,16.072,80.829,18.072,66.764,17.615,67.092,16.045,74.873,14.051,83.935,14.574,83.938,16.058,77.287,16.545,72.448
2023-07-20 17:00:00,15.621,77.769,15.097,81.733,17.073,71.961,17.071,69.639,17.114,68.829,15.544,75.455,15.053,79.985,14.574,76.724,15.057,78.409,16.044,74.193
2023-07-20 17:30:00,15.621,74.862,14.596,83.948,16.573,71.961,18.572,66.764,15.611,69.979,14.543,80.607,14.552,78.269,14.574,78.409,14.556,80.082,14.54,77.066
2023-07-20 18:00:00,16.122,75.447,14.095,85.59,15.571,75.895,17.571,68.494,15.611,71.123,14.543,81.732,14.051,79.985,14.073,75.594,14.556,78.968,14.039,79.894
2023-07-20 18:30:00,15.621,72.508,13.594,87.217,15.071,78.653,17.071,71.344,14.609,75.632,14.042,80.607,14.051,79.985,14.073,77.849,14.055,82.293,14.039,81.012
2023-07-20 19:00:00,15.121,78.346,13.594,87.755,15.571,75.895,14.066,75.817,13.607,78.947,13.041,82.292,14.051,81.121,14.073,82.293,13.555,85.028,13.537,81.569
2023-07-20 19:30:00,14.119,80.066,13.093,87.755,14.069,80.288,13.565,82.858,13.105,83.81,12.54,88.334,13.049,82.814,13.572,82.293,13.054,88.8,13.036,86.497
2023-07-20 20:00:00,13.117,86.808,12.592,93.042,13.568,85.625,13.565,81.258,12.604,83.276,12.54,85.066,12.547,87.811,13.071,85.571,13.054,90.397,12.534,85.956
2023-07-20 20:30:00,13.117,85.7,12.592,91.475,13.067,86.15,13.065,86.012,12.103,88.542,12.54,88.873,12.547,87.262,12.57,85.028,12.553,93.032,12.033,90.229
2023-07-20 21:00:00,13.117,87.359,12.091,94.079,12.567,89.773,13.065,89.105,11.601,91.624,12.039,93.117,12.046,89.992,12.57,89.866,12.553,94.596,12.033,93.357
2023-07-20 21:30:00,12.616,90.636,12.091,96.129,12.567,91.3,13.065,90.629,12.103,91.624,12.039,93.64,12.046,92.685,12.069,92.508,12.553,93.555,12.033,93.357
2023-07-20 22:00:00,12.616,92.253,12.091,96.637,12.567,92.309,12.564,92.138,11.601,92.132,12.039,94.679,12.046,93.751,12.57,90.927,12.553,94.596,12.033,95.407
2023-07-20 22:30:00,12.616,93.323,12.091,97.144,12.066,95.297,12.564,94.62,11.1,95.643,11.539,97.247,12.046,96.39,12.069,93.032,12.553,95.633,11.531,97.929
2023-07-20 23:00:00,12.115,94.387,11.589,98.151,11.565,97.739,12.564,94.62,11.1,97.124,11.539,98.262,11.545,96.39,12.069,91.455,12.052,95.633,11.029,97.929
2023-07-20 23:30:00,12.115,95.445,11.589,98.652,11.565,98.704,12.063,94.62,10.599,97.124,11.038,98.262,11.545,97.435,12.069,94.076,12.052,94.596,11.029,98.925
2023-07-21 00:00:00,12.115,94.917,11.589,98.652,11.565,98.223,12.063,93.632,10.599,97.124,11.038,98.262,11.545,97.435,11.569,94.596,11.551,96.149,10.528,97.929
2023-07-21 00:30:00,12.115,93.856,11.589,97.648,11.064,99.184,11.562,94.62,10.097,98.59,10.537,100.767,11.043,97.435,11.569,95.633,11.551,97.69,10.528,98.925
2023-07-21 01:00:00,11.614,94.917,11.088,98.652,11.064,98.704,12.063,94.127,10.097,100.522,10.537,100.767,11.043,98.474,11.569,96.149,11.05,98.71,10.528,100.405
2023-07-21 01:30:00,11.614,95.445,11.088,99.649,10.563,100.614,11.562,98.024,10.097,98.59,10.537,100.767,11.043,98.991,11.067,97.69,11.05,98.201,10.528,100.405
2023-07-21 02:00:00,11.113,97.02,11.088,98.652,10.563,100.139,12.063,95.601,10.097,99.559,10.537,100.269,11.043,99.507,11.067,98.201,11.551,98.71,10.528,100.405
2023-07-21 02:30:00,11.614,97.02,11.088,100.639,11.064,101.087,12.063,96.575,10.599,101.954,11.038,101.263,11.043,99.507,11.067,97.69,11.551,99.219,11.029,100.895
2023-07-21 03:00:00,11.614,95.971,11.088,101.131,11.064,101.087,12.063,94.62,10.097,99.559,10.537,101.757,11.043,100.021,11.569,97.69,11.551,99.219,10.528,100.405
2023-07-21 03:30:00,11.614,95.971,11.088,100.145,10.563,101.087,12.063,94.62,10.599,101.001,10.537,102.249,10.542,100.534,11.569,98.201,11.551,99.219,11.029,101.87
2023-07-21 04:00:00,11.614,97.02,11.088,101.131,11.064,101.087,12.063,95.111,10.599,99.559,11.038,101.263,11.043,100.534,11.569,98.201,11.551,98.71,11.029,100.405
2023-07-21 04:30:00,11.614,94.387,11.088,101.131,11.064,99.184,11.562,96.575,10.599,99.559,11.038,100.767,11.043,100.021,11.569,95.115,11.551,98.71,11.029,98.925
2023-07-21 05:00:00,11.614,95.971,11.088,101.131,11.565,99.663,11.562,97.543,10.599,100.522,10.537,101.263,11.043,98.991,11.569,96.664,11.05,100.735,10.528,101.383
2023-07-21 05:30:00,11.113,98.58,11.088,101.131,11.064,100.614,11.061,98.024,10.097,101.001,10.537,101.757,11.043,100.021,11.067,99.219,11.05,100.735,10.528,101.87
2023-07-21 06:00:00,11.113,98.58,10.587,103.082,11.064,102.029,11.562,97.543,10.097,101.001,10.537,102.249,10.542,101.045,10.566,100.231,11.05,101.74,10.528,102.354
2023-07-21 06:30:00,11.113,100.639,10.587,104.526,11.064,102.963,11.061,98.024,10.097,100.522,10.537,102.739,10.542,102.062,10.566,100.735,11.05,102.739,10.528,102.837
2023-07-21 07:00:00,10.612,99.097,10.587,102.597,11.064,103.428,11.562,97.543,10.599,101.001,10.537,102.739,10.542,102.062,10.566,101.74,11.05,103.237,10.528,103.318
2023-07-21 07:30:00,11.113,101.15,10.587,104.046,11.064,102.497,11.562,99.458,10.599,100.522,10.537,103.228,10.542,103.074,10.566,102.739,11.05,102.739,10.528,102.837
2023-07-21 08:00:00,11.113,100.639,11.088,103.082,11.064,103.428,12.063,100.405,11.1,100.522,11.038,102.249,10.542,103.577,10.566,102.739,11.551,102.739,11.029,102.837
2023-07-21 08:30:00,11.113,103.681,11.088,103.565,11.565,103.428,11.562,98.503,10.599,98.103,10.537,101.757,10.542,103.577,11.067,102.739,11.05,102.739,11.029,102.354
2023-07-21 09:00:00,11.113,100.639,11.088,103.082,11.565,102.029,12.063,99.458,11.1,101.001,10.537,102.249,10.542,103.074,10.566,101.238,11.05,102.739,11.029,102.837
2023-07-21 09:30:00,11.113,102.167,11.088,104.046,11.565,102.029,13.565,92.138,13.105,92.639,12.039,100.767,10.542,103.074,10.566,102.739,12.052,99.726,12.534,98.925
2023-07-21 10:00:00,12.115,94.917,11.589,104.046,12.567,95.297,13.065,94.62,12.103,97.614,11.539,102.249,11.545,100.021,11.569,98.71,11.551,102.24,11.531,101.383
2023-07-21 10:30:00,11.614,99.613,11.589,103.082,12.567,100.139,13.065,92.138,12.103,96.632,11.539,100.767,11.043,103.074,11.067,100.735,12.052,101.74,12.033,100.405
2023-07-21 11:00:00,12.115,100.127,11.589,102.597,12.567,98.704,17.071,83.916,14.609,89.576,13.041,98.262,11.545,102.062,11.067,101.74,13.555,100.231,13.537,100.405
2023-07-21 11:30:00,13.618,94.917,12.592,103.082,14.069,97.254,14.567,92.138,13.105,95.147,12.54,100.767,12.046,103.074,12.069,100.231,12.553,98.201,12.534,98.925
2023-07-21 12:00:00,13.117,97.541,12.592,103.082,13.568,97.254,14.567,92.638,13.105,91.114,12.54,99.269,12.046,102.569,12.069,99.219,13.054,101.238,13.036,100.895
2023-07-21 12:30:00,13.117,100.127,12.592,103.082,14.069,97.739,13.565,93.632,13.105,97.124,12.54,100.269,12.046,101.045,12.069,101.238,12.553,101.74,13.036,101.87
2023-07-21 13:00:00,12.616,99.613,12.592,103.082,13.568,100.139,14.567,89.105,14.108,91.114,13.542,98.766,12.046,101.554,12.069,101.74,13.054,98.71,13.036,98.925
2023-07-21 13:30:00,13.117,95.971,13.093,103.082,14.069,96.279,17.071,79.102,14.609,86.455,14.042,94.16,12.547,99.507,12.57,100.231,14.055,97.69,13.537,93.357
