,regen2,regen2,regen1,regen1,regen5,regen5,cat_bield,cat_bield,regen7,regen7,great_wood,great_wood,norway,norway,regen3,regen3,regen4,regen6,regen6,regen4
,relative humidity,temperature,relative humidity,temperature,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,temperature
2023-05-26 12:00:00,71.961,17.574,65.34,18.115,17.046,72.53,20.574,65.602,70.096,17.547,70.727,18.125,72.746,16.577,66.363,19.062,72.587,73.627,16.556,17.101
2023-05-26 12:30:00,71.961,17.574,68.252,18.616,17.046,74.29,18.572,71.344,71.275,17.547,69.531,17.624,75.027,16.076,72.746,17.06,76.071,77.694,16.055,16.6
2023-05-26 13:00:00,75.338,17.574,67.092,18.616,17.547,70.754,17.071,76.369,70.096,17.547,71.916,17.123,75.594,16.076,76.16,17.56,77.217,77.694,16.055,16.6
2023-05-26 13:30:00,74.779,17.574,71.692,17.114,17.046,74.29,18.572,72.473,71.275,17.547,73.688,17.123,78.409,16.076,71.021,17.56,76.645,76.54,16.055,16.6
2023-05-26 14:00:00,76.45,17.574,71.123,17.114,16.546,73.705,19.573,67.919,71.863,17.046,71.916,17.624,76.724,16.076,72.173,18.061,78.357,78.269,16.055,16.6
2023-05-26 14:30:00,72.528,17.574,68.252,18.115,17.046,71.348,18.572,69.067,70.686,17.046,70.727,18.125,74.459,16.076,72.173,17.56,77.217,75.96,15.554,16.099
2023-05-26 15:00:00,70.25,18.074,63.574,19.617,18.047,68.36,19.573,67.342,67.115,18.048,69.531,17.624,75.027,16.577,69.285,18.061,76.645,74.797,16.556,16.6
2023-05-26 15:30:00,70.822,18.575,63.574,19.617,19.048,63.488,21.575,57.886,63.478,19.55,69.531,17.624,72.746,16.577,65.775,19.062,73.172,71.861,17.057,17.101
2023-05-26 16:00:00,62.06,21.577,62.389,18.616,17.547,67.153,22.575,57.886,65.305,18.048,64.686,19.126,69.865,17.578,64.002,19.562,68.443,65.875,18.059,18.103
2023-05-26 16:30:00,65.611,18.575,58.188,21.119,18.548,62.252,22.075,55.455,61.018,19.55,62.843,19.626,67.536,18.078,62.217,19.062,70.822,69.485,17.057,17.101
2023-05-26 17:00:00,57.84,21.077,56.974,20.619,18.548,62.871,21.575,55.455,59.777,19.55,58.488,19.626,65.185,18.078,62.813,18.061,69.04,65.269,17.558,18.103
2023-05-26 17:30:00,60.262,20.076,61.793,19.117,17.547,64.716,21.075,56.066,63.478,18.048,58.488,20.127,64.594,17.578,65.775,17.56,68.443,65.875,17.558,17.602
2023-05-26 18:00:00,63.843,18.575,62.982,17.615,16.546,65.328,20.074,58.49,64.698,17.046,59.115,19.626,67.536,17.077,64.002,17.06,68.443,67.085,17.057,17.101
2023-05-26 18:30:00,63.251,18.074,67.092,15.611,16.045,65.938,21.075,52.379,64.698,16.545,54.694,20.127,67.536,16.577,69.285,16.058,70.822,67.085,16.556,16.099
2023-05-26 19:00:00,64.434,17.574,73.39,14.609,15.544,67.153,20.574,53.614,68.313,16.044,54.694,19.126,69.865,16.076,71.021,15.558,70.23,66.481,16.055,15.598
2023-05-26 19:30:00,69.1,16.072,73.953,13.607,15.044,68.36,17.071,68.494,70.686,15.041,62.225,17.624,71.598,15.075,75.594,14.556,71.412,66.481,15.554,15.097
2023-05-26 20:00:00,78.653,14.069,80.039,13.105,13.542,77.763,14.567,75.264,80.454,13.036,70.13,15.621,75.594,14.574,77.287,14.055,73.756,67.687,14.552,14.596
2023-05-26 20:30:00,84.042,13.067,82.74,12.103,12.54,80.607,14.066,78.559,84.87,12.033,74.276,14.62,80.637,13.572,79.525,13.555,77.788,75.379,13.55,13.594
2023-05-26 21:00:00,87.713,12.066,88.023,11.1,11.539,85.066,12.564,83.916,90.754,11.029,75.447,14.119,84.484,12.57,80.637,13.054,81.733,77.694,13.049,12.592
2023-05-26 21:30:00,91.3,11.064,90.603,9.595,10.537,89.41,11.562,87.049,92.321,9.524,77.191,13.117,86.653,11.569,83.391,12.052,86.134,83.376,12.547,12.091
2023-05-26 22:00:00,94.308,9.561,95.147,8.592,9.535,92.067,11.061,90.123,95.407,8.52,82.903,11.614,89.334,10.566,85.571,11.551,86.676,86.711,11.043,11.088
2023-05-26 22:30:00,97.739,9.059,96.139,8.09,8.533,94.16,10.559,91.637,96.421,8.018,86.808,10.612,93.032,9.564,89.334,10.549,89.891,88.905,10.542,9.584
2023-05-26 23:00:00,99.663,8.558,95.643,8.09,8.533,94.16,10.058,94.127,98.427,7.516,87.909,10.612,93.032,9.063,89.866,10.048,91.999,90.534,9.539,9.082
2023-05-26 23:30:00,100.139,8.057,97.614,7.087,8.032,95.712,9.557,93.632,98.925,7.014,87.909,10.111,92.508,8.562,91.455,10.048,93.042,89.992,9.539,9.082
2023-05-27 00:00:00,99.184,8.057,97.614,7.087,7.531,95.196,9.056,93.136,99.42,7.014,89.005,9.109,94.596,7.559,90.927,9.547,92.522,92.149,9.037,8.079
2023-05-27 00:30:00,101.087,7.556,97.614,7.087,7.531,96.225,9.056,91.637,100.405,6.512,88.458,9.61,95.633,7.559,88.265,9.547,92.522,92.685,8.535,8.079
2023-05-27 01:00:00,100.139,7.556,99.075,6.585,7.03,96.737,8.555,94.62,100.405,6.512,88.458,9.109,96.149,6.557,89.866,9.046,94.079,92.685,8.535,7.577
2023-05-27 01:30:00,100.139,7.055,97.124,6.585,7.03,96.737,8.555,92.138,99.913,6.01,92.253,8.607,95.633,6.557,91.455,8.544,95.107,91.074,8.535,7.577
2023-05-27 02:00:00,100.139,7.055,98.103,6.585,7.03,96.737,8.555,90.123,100.895,6.01,92.789,8.106,96.149,6.055,90.397,8.544,94.079,92.149,8.034,7.577
2023-05-27 02:30:00,100.614,7.055,98.59,6.585,6.528,97.247,8.053,93.632,100.895,6.01,91.176,8.106,96.149,5.554,90.927,8.544,93.042,93.219,8.034,8.079
2023-05-27 03:00:00,100.614,7.055,99.075,6.083,6.528,98.262,8.555,90.629,101.383,5.507,92.253,7.605,97.178,5.554,91.455,8.043,93.042,92.685,8.034,8.079
2023-05-27 03:30:00,100.614,6.553,99.075,6.585,7.531,99.269,8.053,94.127,102.354,6.01,93.856,7.103,98.201,5.052,94.076,8.043,93.561,94.282,7.532,7.577
2023-05-27 04:00:00,100.614,7.055,100.042,7.087,8.032,97.755,8.555,94.127,102.354,6.512,95.445,7.103,99.219,5.052,94.076,8.043,97.648,98.474,10.542,9.082
2023-05-27 04:30:00,101.087,7.556,98.103,8.592,9.535,96.225,9.557,93.632,101.383,7.516,94.917,7.103,98.71,5.554,96.149,9.046,96.129,96.913,10.542,10.085
2023-05-27 05:00:00,101.559,8.558,98.103,9.094,9.535,96.737,10.058,94.127,101.87,8.018,93.323,8.607,99.726,6.557,96.149,9.046,96.129,91.612,10.542,10.085
2023-05-27 05:30:00,100.614,9.059,97.614,9.094,9.535,99.269,10.058,93.136,101.87,8.52,93.323,8.607,99.219,7.559,94.076,10.048,96.129,96.39,10.04,10.085
2023-05-27 06:00:00,101.087,9.561,96.632,10.097,10.036,98.262,11.061,91.637,100.405,9.022,92.253,9.61,99.219,8.061,94.596,10.048,96.637,95.339,10.04,10.085
2023-05-27 06:30:00,98.223,10.062,93.647,10.599,10.537,95.196,12.063,89.105,100.405,10.026,93.856,10.111,97.69,8.061,92.508,11.05,96.129,95.865,10.04,10.587
2023-05-27 07:00:00,97.254,10.563,82.74,14.108,10.537,92.067,12.063,87.566,94.897,10.528,91.176,10.612,99.219,9.063,91.455,11.551,95.107,95.339,10.542,10.587
2023-05-27 07:30:00,91.805,11.565,78.398,15.11,12.54,91.009,14.567,84.442,95.915,12.033,87.909,11.614,96.664,9.564,87.192,13.555,89.891,92.149,10.542,11.589
2023-05-27 08:00:00,92.309,13.067,71.692,16.613,14.042,84.514,16.069,79.102,90.229,13.537,87.359,13.117,96.664,11.067,82.293,15.057,89.891,93.751,11.545,12.592
2023-05-27 08:30:00,86.15,14.069,69.979,17.615,15.044,81.732,16.069,79.102,82.123,14.54,81.206,14.62,88.8,12.57,78.968,15.057,85.59,88.359,13.049,13.594
2023-05-27 09:00:00,83.511,15.071,69.405,17.615,15.044,79.475,15.569,79.644,77.635,16.044,81.206,14.62,85.028,13.572,82.843,14.556,83.397,85.606,14.051,14.596
2023-05-27 09:30:00,78.105,16.072,73.39,16.112,15.044,79.475,16.57,78.559,77.635,15.041,82.903,14.119,86.112,13.572,78.968,16.058,80.053,81.121,15.053,14.596
2023-05-27 10:00:00,80.829,15.571,62.982,18.616,16.045,74.873,19.573,67.919,72.448,17.046,81.773,15.121,83.391,14.574,70.444,18.061,82.844,81.687,14.552,14.596
2023-05-27 10:30:00,75.338,16.573,68.829,17.114,15.544,73.705,17.071,70.209,73.031,15.542,73.688,16.623,77.849,15.575,66.363,17.56,76.645,76.54,15.554,15.598
2023-05-27 11:00:00,74.779,16.072,64.164,18.115,17.046,69.561,18.572,65.602,69.503,16.545,70.13,16.122,72.746,15.575,64.002,17.56,76.071,74.797,15.554,15.598
2023-05-27 11:30:00,72.528,16.573,65.34,18.115,17.547,68.36,20.574,58.49,68.909,16.044,67.121,16.623,72.746,15.575,65.775,18.561,72.001,70.676,16.556,17.101
2023-05-27 12:00:00,71.961,16.573,59.396,19.617,18.548,61.631,20.574,60.29,62.252,18.549,67.726,17.123,72.746,16.076,60.42,19.562,68.443,68.887,16.556,17.101
2023-05-27 12:30:00,67.363,18.074,55.753,20.619,20.549,52.754,20.074,59.092,58.529,19.55,65.906,17.624,69.865,16.577,57.399,20.062,64.21,66.481,17.057,18.603
2023-05-27 13:00:00,62.656,18.575,55.753,20.118,20.549,53.4,20.074,59.092,57.902,19.049,60.364,18.625,65.775,16.577,59.216,19.562,60.513,62.211,17.558,19.104
2023-05-27 13:30:00,62.656,19.075,53.909,20.118,20.049,54.686,21.575,54.23,59.154,19.049,60.364,18.625,66.363,17.077,58.612,20.062,61.753,62.211,18.059,18.603
2023-05-27 14:00:00,60.863,19.576,56.364,20.619,21.049,52.107,20.074,59.092,60.399,18.549,58.488,18.625,64.002,17.077,61.021,19.062,59.266,62.211,18.559,19.104
2023-05-27 14:30:00,60.863,20.576,53.291,21.119,20.049,54.044,21.075,58.49,59.777,18.549,60.986,18.125,65.775,17.077,59.216,19.062,58.64,58.492,18.559,19.104
2023-05-27 15:00:00,59.054,20.076,50.804,20.118,19.048,52.754,22.075,51.759,52.823,18.549,60.364,18.125,65.775,17.077,58.006,18.561,61.753,59.738,18.059,19.104
2023-05-27 15:30:00,51.666,20.576,50.178,20.118,18.548,52.107,19.573,52.998,53.465,18.549,56.598,17.624,58.612,17.077,56.181,18.061,54.208,54.084,18.559,18.603
2023-05-27 16:00:00,52.291,20.076,48.291,20.118,18.548,51.457,21.575,53.614,50.889,19.049,57.859,17.624,59.216,16.577,55.57,18.061,58.013,54.718,17.558,18.103
2023-05-27 16:30:00,51.039,20.076,50.178,20.118,18.548,52.107,22.575,44.825,52.18,19.049,55.33,17.624,58.612,16.577,56.181,17.56,58.013,53.448,17.558,17.602
2023-05-27 17:00:00,55.391,20.076,51.428,19.117,18.548,52.107,21.075,52.379,52.18,19.049,55.965,18.125,58.612,17.077,58.006,18.061,59.266,57.24,17.558,17.602
2023-05-27 17:30:00,52.291,19.576,58.188,18.115,17.547,57.869,19.573,57.281,58.529,17.547,53.417,18.625,57.399,17.077,61.62,17.06,57.383,54.718,17.558,17.602
2023-05-27 18:00:00,60.262,18.575,63.574,17.615,17.046,64.716,18.572,62.668,64.698,17.046,59.74,17.123,63.408,16.577,64.594,16.559,64.21,59.738,17.057,17.101
2023-05-27 18:30:00,65.611,17.574,66.51,16.613,16.546,67.757,17.571,65.018,67.715,16.545,62.843,17.123,65.775,16.076,66.95,16.559,68.443,66.481,16.556,16.6
2023-05-27 19:00:00,69.1,17.073,68.829,16.112,15.544,70.754,16.57,69.639,71.863,15.542,62.843,17.123,68.12,16.076,71.021,16.058,70.822,67.687,16.055,16.099
2023-05-27 19:30:00,72.528,16.072,75.074,15.11,15.044,75.455,15.569,74.153,74.771,15.041,68.931,16.122,71.598,15.575,74.459,15.558,74.337,72.451,15.554,15.598
2023-05-27 20:00:00,77.003,15.571,80.582,14.609,14.543,78.906,15.068,78.559,78.768,14.54,71.916,15.621,73.889,15.075,77.849,15.057,78.357,75.96,15.053,15.097
2023-05-27 20:30:00,79.2,14.57,79.494,14.108,14.042,78.335,14.567,76.919,79.332,14.039,76.611,14.62,77.849,14.574,79.525,14.055,81.175,78.843,14.051,14.596
2023-05-27 21:00:00,79.745,14.069,82.74,12.604,13.041,82.851,14.066,79.644,83.777,13.036,77.191,14.119,80.082,14.073,82.293,13.555,80.615,77.694,14.051,14.095
2023-05-27 21:30:00,85.099,13.067,86.979,11.601,12.039,87.252,13.065,85.49,88.64,11.531,78.921,13.618,82.293,13.071,84.484,12.553,82.844,82.814,13.049,13.093
2023-05-27 22:00:00,89.26,12.066,91.114,10.599,11.038,91.009,12.063,88.594,92.84,10.528,82.903,12.616,86.112,12.57,85.571,12.553,85.59,85.606,12.547,12.091
2023-05-27 22:30:00,92.309,11.064,92.132,11.1,11.038,92.593,12.063,89.105,92.84,10.528,85.143,12.115,87.192,12.069,87.192,12.052,89.36,88.905,11.545,11.589
2023-05-27 23:00:00,92.811,11.064,96.139,10.097,10.537,93.64,12.063,89.105,94.897,10.026,86.255,12.115,89.334,11.569,89.334,11.551,89.891,89.449,11.545,11.589
2023-05-27 23:30:00,96.279,10.563,95.643,9.094,9.535,94.16,10.559,93.632,95.915,9.022,88.458,12.115,90.397,11.067,90.397,11.05,90.949,91.612,11.043,11.088
2023-05-28 00:00:00,97.254,9.561,99.559,8.09,9.034,96.225,9.557,96.575,98.427,8.52,90.636,11.113,93.032,10.065,93.032,10.549,92.522,90.534,10.542,10.587
2023-05-28 00:30:00,99.184,8.558,99.075,7.589,8.032,97.247,10.058,93.136,98.925,8.018,92.253,10.111,93.555,9.564,88.8,10.549,93.561,93.751,10.04,10.085
2023-05-28 01:00:00,99.663,8.057,96.632,8.09,8.032,97.755,10.058,89.105,98.925,7.516,91.176,10.111,96.664,9.063,85.028,10.549,92.522,94.282,9.037,9.584
2023-05-28 01:30:00,100.139,7.556,88.542,9.094,8.533,95.196,10.559,86.012,98.925,7.516,84.586,10.612,93.555,9.063,85.028,10.549,90.421,93.751,9.037,9.584
2023-05-28 02:00:00,96.767,8.558,89.06,8.592,9.034,90.478,9.557,87.049,96.421,8.018,82.903,10.612,91.455,9.063,86.112,9.547,88.827,89.992,9.037,9.584
2023-05-28 02:30:00,91.805,9.059,92.639,7.087,7.531,93.64,7.552,92.638,97.428,7.014,83.465,10.111,91.982,8.562,88.8,8.544,86.134,86.159,9.539,9.584
2023-05-28 03:00:00,94.308,7.556,97.124,6.083,6.528,96.737,7.051,95.601,99.42,6.01,87.359,8.607,91.455,8.061,91.455,8.043,87.217,88.905,8.535,9.082
2023-05-28 03:30:00,98.704,6.553,99.075,6.585,6.528,98.262,7.051,97.543,100.405,6.01,91.715,7.605,95.115,6.557,94.596,8.043,90.421,92.685,7.532,7.577
2023-05-28 04:00:00,99.663,7.055,90.603,8.09,8.032,91.539,8.053,93.632,96.925,7.516,94.387,7.103,96.149,6.557,89.866,9.046,93.042,94.811,7.532,7.577
2023-05-28 04:30:00,93.312,8.558,88.542,7.589,8.032,90.478,7.552,93.136,95.407,7.516,93.856,7.605,97.69,6.557,87.729,8.544,92.522,91.612,8.535,8.079
2023-05-28 05:00:00,92.309,8.057,90.603,6.585,6.528,93.64,7.552,90.629,96.421,6.512,91.715,8.106,95.633,7.058,88.265,8.043,90.949,89.992,8.034,8.079
2023-05-28 05:30:00,95.789,6.553,89.06,7.087,6.528,94.679,7.552,91.134,98.427,6.01,90.094,7.605,93.032,7.058,86.653,8.043,91.475,92.149,7.03,7.075
2023-05-28 06:00:00,96.767,6.553,84.873,8.09,7.531,92.067,8.555,84.967,95.915,7.014,90.094,7.605,96.149,6.055,82.293,9.046,93.042,92.685,7.03,7.075
2023-05-28 06:30:00,94.308,7.556,84.873,9.595,8.533,91.539,9.557,85.49,94.386,8.018,87.359,8.106,97.178,6.557,87.192,9.046,90.421,90.534,8.034,8.079
2023-05-28 07:00:00,92.811,9.059,76.744,11.601,9.535,88.873,11.061,83.388,91.279,9.524,90.636,8.607,95.115,7.559,86.653,10.549,86.676,89.992,8.535,9.082
2023-05-28 07:30:00,88.746,10.062,68.252,12.103,11.539,73.119,13.065,75.264,79.332,10.528,89.005,9.61,91.982,8.562,76.724,11.551,85.044,87.262,9.539,10.085
2023-05-28 08:00:00,75.338,11.565,68.252,13.105,12.54,71.348,13.065,72.473,77.066,11.531,80.066,11.113,89.334,9.564,71.598,12.553,77.217,80.554,10.542,11.088
2023-05-28 08:30:00,75.338,12.567,68.252,13.105,13.041,68.961,14.066,69.639,73.031,12.534,71.916,12.115,77.287,11.067,70.444,13.054,76.071,77.118,11.043,11.589
2023-05-28 09:00:00,73.094,12.567,72.826,12.604,12.54,72.53,13.565,72.473,73.031,13.036,70.727,12.616,72.746,12.069,72.746,13.054,74.337,74.213,12.046,12.592
2023-05-28 09:30:00,76.45,13.568,69.405,14.108,13.542,71.348,15.569,69.639,73.031,14.039,73.688,12.616,75.594,12.069,71.021,14.556,76.645,75.96,12.046,12.592
2023-05-28 10:00:00,73.657,14.069,62.389,16.112,14.543,68.36,16.57,65.018,62.866,16.044,71.916,13.117,74.459,13.071,63.408,15.558,73.756,75.379,13.55,14.095
2023-05-28 10:30:00,68.523,15.571,55.753,18.115,15.544,63.488,18.572,57.886,58.529,17.547,65.297,14.62,69.285,14.073,61.021,16.559,68.443,69.485,14.552,14.596
2023-05-28 11:00:00,61.462,16.573,55.14,18.115,16.546,57.869,19.573,56.674,56.011,17.547,64.686,15.621,67.536,14.574,58.612,17.06,64.21,64.66,15.053,15.598
2023-05-28 11:30:00,60.863,17.574,51.428,18.115,17.046,53.4,20.574,50.513,50.889,19.049,61.606,15.621,64.594,15.075,54.344,17.56,59.891,60.978,16.055,16.6
2023-05-28 12:00:00,56.619,17.574,53.291,18.616,17.046,53.4,17.071,57.281,52.823,19.049,59.74,16.122,61.021,15.075,57.399,16.058,55.483,55.982,16.055,16.6
2023-05-28 12:30:00,53.536,18.575,48.922,18.616,18.047,48.843,21.075,49.261,48.938,19.049,62.225,15.121,60.42,15.075,53.113,18.061,56.118,54.718,17.057,17.602
2023-05-28 13:00:00,51.666,18.575,50.804,18.616,18.548,49.499,20.574,51.759,48.285,19.049,53.417,17.123,56.791,16.076,51.876,18.561,54.208,54.084,16.556,17.101
2023-05-28 13:30:00,54.774,18.575,50.804,19.117,18.047,50.154,20.074,50.513,49.59,18.549,52.776,17.123,57.399,16.076,51.876,17.56,51.636,52.811,17.057,17.101
2023-05-28 14:00:00,52.291,19.075,51.428,18.616,18.548,46.863,22.575,42.898,47.629,18.549,50.196,17.624,53.729,16.577,50.011,19.062,51.636,52.811,17.558,17.602
2023-05-28 14:30:00,50.411,20.576,53.291,18.115,18.047,49.499,23.076,42.253,50.241,18.048,50.843,18.125,53.113,17.077,53.113,17.56,49.689,49.601,18.059,18.103
2023-05-28 15:00:00,51.666,20.576,50.178,18.616,18.047,50.154,24.576,37.029,49.59,18.549,50.843,18.125,53.113,17.077,50.011,18.561,55.483,50.246,18.059,17.602
2023-05-28 15:30:00,51.666,19.075,45.752,20.118,19.048,46.863,20.574,49.261,46.313,20.051,48.897,18.125,53.113,17.077,53.729,18.061,54.847,52.811,18.059,17.101
2023-05-28 16:00:00,44.678,23.078,41.247,22.12,19.548,44.198,20.574,51.137,43.658,20.051,55.33,17.624,53.729,16.577,54.958,17.06,49.036,48.955,18.559,18.603
2023-05-28 16:30:00,39.465,23.578,41.247,21.119,18.548,45.534,20.574,47.369,42.32,19.049,52.776,17.624,58.612,16.577,54.958,17.06,47.725,48.955,18.559,18.603
2023-05-28 17:00:00,38.806,22.578,49.551,19.117,18.047,50.154,22.575,42.253,46.972,20.551,53.417,17.123,51.256,16.577,53.729,18.061,49.036,47.657,18.059,17.602
2023-05-28 17:30:00,47.88,21.077,50.804,18.616,17.547,54.686,19.573,52.379,54.741,18.048,52.776,18.125,55.57,17.077,58.006,16.559,51.636,51.532,18.059,17.602
2023-05-28 18:00:00,54.774,18.074,55.14,17.615,16.546,55.326,17.571,59.092,57.274,17.046,55.965,17.123,58.006,16.577,59.819,16.058,57.383,55.351,17.057,16.6
2023-05-28 18:30:00,56.006,18.074,58.188,16.112,16.546,56.601,19.073,52.998,58.529,16.545,57.229,16.623,58.612,16.076,60.42,16.058,59.891,56.612,16.556,16.099
2023-05-28 19:00:00,58.448,17.574,57.582,16.112,16.045,58.501,17.571,58.49,59.777,16.044,55.33,17.123,59.216,16.076,62.217,16.058,61.134,57.867,16.055,15.598
2023-05-28 19:30:00,60.262,16.573,62.389,15.11,15.544,62.252,16.57,62.668,64.698,15.542,58.488,16.122,61.62,15.575,63.408,15.558,61.753,58.492,16.055,15.598
2023-05-28 20:00:00,64.434,16.072,65.926,14.108,14.543,64.716,15.569,66.184,68.313,14.039,60.364,15.621,62.813,15.075,65.775,14.556,65.429,62.826,15.053,15.097
2023-05-28 20:30:00,67.944,14.57,68.252,13.105,13.542,67.757,14.066,69.639,69.503,13.036,64.073,14.62,65.775,14.073,66.95,14.055,67.843,65.875,14.552,14.095
2023-05-28 21:00:00,70.822,13.568,70.552,12.103,12.54,70.158,13.065,70.777,71.275,12.534,65.906,14.119,66.95,13.572,70.444,13.054,70.23,68.887,13.55,13.594
2023-05-28 21:30:00,73.657,12.567,73.953,11.1,11.539,73.119,12.564,72.473,74.193,11.531,67.726,13.117,69.285,12.57,71.021,12.553,73.756,71.861,12.547,12.592
2023-05-28 22:00:00,74.779,11.565,75.074,11.1,11.038,74.873,12.063,73.594,77.066,10.528,68.329,12.616,69.285,12.57,71.598,12.052,74.337,77.118,11.545,11.589
2023-05-28 22:30:00,78.105,11.064,76.189,10.097,10.537,76.612,11.562,73.594,79.894,10.026,68.931,12.115,71.021,11.569,72.746,11.551,77.788,75.96,11.043,11.088
2023-05-28 23:00:00,79.745,10.062,76.189,10.097,10.537,76.034,11.061,74.709,79.894,9.524,70.727,11.614,71.598,11.569,76.724,10.549,80.053,76.54,10.542,10.587
2023-05-28 23:30:00,79.2,10.062,77.297,9.595,9.535,77.763,10.559,76.369,81.012,9.022,71.916,11.113,75.594,10.566,76.724,10.549,79.489,77.118,10.04,10.085
2023-05-29 00:00:00,80.829,9.561,79.494,9.094,9.535,78.906,9.557,81.793,81.569,9.022,76.03,10.111,79.525,10.065,77.287,10.048,79.489,78.843,10.04,10.085
2023-05-29 00:30:00,81.369,9.561,80.582,9.094,9.034,80.042,8.555,85.49,81.569,9.022,76.03,10.111,77.849,10.065,78.409,10.048,81.175,79.985,9.539,9.584
2023-05-29 01:00:00,81.907,9.059,78.398,8.592,9.034,77.763,8.555,84.442,81.569,8.52,77.769,9.61,81.19,9.063,79.525,9.547,81.175,79.415,9.539,9.584
2023-05-29 01:30:00,80.829,9.059,80.039,8.09,8.032,81.171,8.053,84.442,84.87,7.516,78.921,9.109,82.293,8.562,79.525,9.046,79.489,78.269,9.037,9.082
2023-05-29 02:00:00,82.978,8.057,78.398,8.09,7.03,86.708,7.051,86.531,85.956,7.014,78.921,8.607,83.391,8.061,78.968,8.544,81.733,79.985,8.535,8.581
2023-05-29 02:30:00,87.193,7.055,83.276,6.585,7.03,85.615,7.051,86.531,87.572,6.512,78.921,8.607,84.484,8.061,77.849,8.544,82.844,82.252,7.532,8.079
2023-05-29 03:00:00,89.773,6.553,80.582,7.087,6.528,87.252,6.549,88.594,91.279,5.507,79.494,8.106,87.192,6.557,80.637,8.043,81.733,83.935,7.532,8.079
2023-05-29 03:30:00,91.3,6.052,81.665,6.585,6.027,87.252,6.549,87.049,93.872,5.005,81.206,7.605,87.729,6.557,83.391,7.542,85.044,83.376,7.03,7.577
2023-05-29 04:00:00,91.3,6.052,92.639,4.577,5.025,92.593,5.547,90.629,95.407,4.502,84.586,6.602,90.927,5.052,86.112,6.539,86.134,85.606,6.528,7.075
2023-05-29 04:30:00,94.308,5.049,95.643,4.075,4.022,93.117,5.045,94.62,96.421,3.497,86.255,6.602,91.455,5.554,90.397,6.038,88.292,87.262,6.026,6.072
2023-05-29 05:00:00,97.739,4.548,96.632,3.573,4.022,96.225,4.544,96.575,98.427,2.995,89.55,5.599,93.032,4.049,93.555,5.537,89.36,91.612,5.022,5.57
2023-05-29 05:30:00,99.184,3.545,98.103,3.573,4.022,97.247,4.544,96.575,98.925,2.995,93.323,4.596,95.633,3.046,94.076,5.035,91.999,92.149,5.022,4.566
2023-05-29 06:00:00,100.139,3.545,97.124,4.577,4.524,97.247,5.547,95.111,99.913,4.0,92.789,4.596,95.115,3.548,95.633,5.537,91.999,93.751,4.52,4.566
2023-05-29 06:30:00,101.087,5.049,83.81,9.094,6.027,97.247,7.051,90.629,99.42,5.507,92.789,5.097,96.149,3.548,93.555,6.539,93.042,95.339,5.524,6.072
2023-05-29 07:00:00,96.767,6.553,77.297,10.097,6.528,91.009,8.053,89.105,96.421,7.014,91.715,6.1,97.178,4.049,91.455,8.043,91.999,91.612,6.528,7.075
2023-05-29 07:30:00,92.811,7.556,68.829,13.105,9.034,83.407,10.559,79.102,87.572,8.52,86.808,7.605,95.115,5.554,82.843,10.048,87.217,87.811,7.532,8.581
2023-05-29 08:00:00,81.369,9.561,59.998,15.11,11.539,73.705,12.564,70.777,81.012,10.528,84.026,9.61,93.555,7.058,72.746,11.551,79.489,86.159,8.034,9.584
2023-05-29 08:30:00,76.45,11.064,54.525,16.112,12.54,67.757,14.066,66.764,71.275,12.033,73.099,11.113,85.571,8.562,69.285,13.054,74.337,79.985,9.539,11.088
2023-05-29 09:00:00,72.528,12.567,49.551,16.613,13.542,63.488,15.569,59.092,66.513,13.036,68.931,12.115,72.746,10.566,64.002,13.555,68.443,74.797,11.545,12.592
2023-05-29 09:30:00,66.197,13.568,49.551,17.114,15.044,55.326,17.571,55.455,59.154,15.041,65.297,12.616,67.536,11.569,56.791,15.558,62.985,66.481,12.046,13.594
2023-05-29 10:00:00,60.863,15.571,51.428,17.615,15.044,54.686,18.072,51.759,54.741,16.044,59.74,14.119,60.42,13.572,53.113,16.058,59.266,59.738,14.051,14.596
2023-05-29 10:30:00,56.619,16.072,48.922,18.115,15.544,51.457,18.572,51.137,51.536,17.046,55.33,14.62,58.006,14.073,51.256,17.06,56.118,57.867,14.552,15.598
